338832,295,0.089,2.247
398096,251,0.089,2.236
467728,213,0.089,2.228
549536,181,0.096,2.083
645648,154,0.105,1.890
758576,131,0.175,1.137
891248,112,0.202,0.990
1047120,95,0.226,0.880
1230256,81,0.236,0.844
1445424,69,0.243,0.822
1698240,58,0.238,0.829
1995248,50,0.240,0.833
2344224,42,0.235,0.837
2754224,36,0.241,0.822
3235936,30,0.231,0.839
3801888,26,0.240,0.825
4466832,22,0.239,0.824
5248064,19,0.241,0.827
6165936,16,0.238,0.828
7244352,13,0.216,0.870
8511376,11,0.217,0.865
10000000,10,0.233,0.859
16,6250000,0.071,2.807
16,6250000,0.071,2.814
16,6250000,0.071,2.820
16,6250000,0.071,2.800
32,3125000,0.054,3.696
32,3125000,0.054,3.695
32,3125000,0.054,3.694
48,2083333,0.048,4.136
64,1562500,0.048,4.145
64,1562500,0.048,4.182
80,1250000,0.043,4.630
96,1041666,0.043,4.600
112,892857,0.042,4.707
144,694444,0.041,4.907
160,625000,0.041,4.909
192,520833,0.039,5.075
224,446428,0.039,5.183
272,367647,0.038,5.267
320,312500,0.037,5.349
384,260416,0.037,5.402
448,223214,0.037,5.411
528,189393,0.037,5.479
624,160256,0.036,5.495
736,135869,0.036,5.532
864,115740,0.036,5.581
1008,99206,0.040,5.037
1200,83333,0.036,5.628
1408,71022,0.040,5.020
1648,60679,0.054,3.685
1936,51652,0.055,3.609
2288,43706,0.054,3.684
2688,37202,0.054,3.721
3152,31725,0.053,3.751
3712,26939,0.054,3.736
4352,22977,0.055,3.637
5120,19531,0.057,3.507
6016,16622,0.054,3.713
7072,14140,0.054,3.675
8304,12042,0.054,3.678
9760,10245,0.056,3.598
11472,8716,0.063,3.159
13488,7413,0.075,2.653
15840,6313,0.081,2.464
18608,5374,0.084,2.390
21872,4572,0.088,2.270
25696,3891,0.089,2.258
30192,3312,0.088,2.266
35472,2819,0.088,2.265
41680,2399,0.088,2.265
48976,2041,0.088,2.265
57536,1738,0.088,2.266
67600,1479,0.088,2.269
79424,1259,0.088,2.271
93312,1071,0.088,2.266
109632,912,0.088,2.262
128816,776,0.088,2.266
151344,660,0.088,2.269
177824,562,0.088,2.275
208928,478,0.088,2.262
245456,407,0.088,2.270
288400,346,0.089,2.252
338832,295,0.089,2.247
398096,251,0.089,2.238
467728,213,0.090,2.219
549536,181,0.096,2.070
645648,154,0.129,1.538
758576,131,0.172,1.159
891248,112,0.199,1.004
1047120,95,0.231,0.863
1230256,81,0.237,0.840
1445424,69,0.240,0.830
1698240,58,0.238,0.828
1995248,50,0.240,0.831
2344224,42,0.237,0.832
2754224,36,0.241,0.824
3235936,30,0.231,0.840
3801888,26,0.236,0.836
4466832,22,0.238,0.825
5248064,19,0.240,0.829
6165936,16,0.236,0.836
7244352,13,0.216,0.873
8511376,11,0.217,0.863
10000000,10,0.233,0.857
16,6250000,0.072,2.796
16,6250000,0.071,2.800
16,6250000,0.071,2.800
16,6250000,0.071,2.799
32,3125000,0.054,3.695
32,3125000,0.054,3.692
32,3125000,0.054,3.693
48,2083333,0.048,4.132
64,1562500,0.048,4.201
64,1562500,0.048,4.193
80,1250000,0.043,4.646
96,1041666,0.043,4.598
112,892857,0.042,4.709
144,694444,0.041,4.897
160,625000,0.041,4.926
192,520833,0.040,5.060
224,446428,0.039,5.185
272,367647,0.038,5.266
320,312500,0.037,5.335
384,260416,0.037,5.387
448,223214,0.037,5.406
528,189393,0.036,5.493
624,160256,0.036,5.508
736,135869,0.036,5.535
864,115740,0.036,5.584
1008,99206,0.040,5.042
1200,83333,0.035,5.636
1408,71022,0.039,5.063
1648,60679,0.054,3.685
1936,51652,0.055,3.653
2288,43706,0.054,3.708
2688,37202,0.054,3.732
3152,31725,0.053,3.772
3712,26939,0.053,3.750
4352,22977,0.054,3.671
5120,19531,0.057,3.531
6016,16622,0.053,3.753
7072,14140,0.053,3.745
8304,12042,0.054,3.722
9760,10245,0.055,3.641
11472,8716,0.058,3.475
13488,7413,0.066,3.051
15840,6313,0.085,2.367
18608,5374,0.085,2.364
21872,4572,0.087,2.296
25696,3891,0.087,2.293
30192,3312,0.087,2.299
35472,2819,0.087,2.295
41680,2399,0.087,2.295
48976,2041,0.087,2.295
57536,1738,0.087,2.295
67600,1479,0.087,2.299
79424,1259,0.087,2.299
93312,1071,0.087,2.297
109632,912,0.087,2.298
128816,776,0.087,2.299
151344,660,0.087,2.300
177824,562,0.087,2.303
208928,478,0.086,2.311
245456,407,0.086,2.318
288400,346,0.086,2.316
338832,295,0.087,2.291
398096,251,0.087,2.290
467728,213,0.090,2.220
549536,181,0.097,2.043
645648,154,0.107,1.853
758576,131,0.160,1.246
891248,112,0.200,0.998
1047120,95,0.222,0.896
1230256,81,0.227,0.878
1445424,69,0.233,0.855
1698240,58,0.234,0.840
1995248,50,0.237,0.841
2344224,42,0.232,0.848
2754224,36,0.232,0.854
3235936,30,0.229,0.846
3801888,26,0.233,0.850
4466832,22,0.238,0.827
5248064,19,0.239,0.835
6165936,16,0.228,0.864
7244352,13,0.217,0.868
8511376,11,0.215,0.870
10000000,10,0.227,0.880
16,6250000,0.072,2.797
16,6250000,0.071,2.800
16,6250000,0.071,2.799
16,6250000,0.071,2.800
32,3125000,0.054,3.695
32,3125000,0.054,3.692
32,3125000,0.054,3.693
48,2083333,0.048,4.134
64,1562500,0.048,4.188
64,1562500,0.048,4.180
80,1250000,0.043,4.600
96,1041666,0.044,4.587
112,892857,0.042,4.713
144,694444,0.041,4.898
160,625000,0.041,4.920
192,520833,0.040,5.057
224,446428,0.039,5.170
272,367647,0.038,5.267
320,312500,0.037,5.338
384,260416,0.037,5.386
448,223214,0.037,5.408
528,189393,0.036,5.494
624,160256,0.036,5.509
736,135869,0.036,5.531
864,115740,0.036,5.585
1008,99206,0.040,5.040
1200,83333,0.036,5.628
1408,71022,0.039,5.091
1648,60679,0.054,3.714
1936,51652,0.055,3.646
2288,43706,0.054,3.711
2688,37202,0.053,3.749
3152,31725,0.053,3.781
3712,26939,0.053,3.767
4352,22977,0.054,3.671
5120,19531,0.057,3.537
6016,16622,0.053,3.762
7072,14140,0.053,3.738
8304,12042,0.056,3.600
9760,10245,0.058,3.474
11472,8716,0.061,3.298
13488,7413,0.066,3.035
15840,6313,0.077,2.585
18608,5374,0.087,2.307
21872,4572,0.087,2.295
25696,3891,0.087,2.294
30192,3312,0.087,2.296
35472,2819,0.087,2.296
41680,2399,0.087,2.296
48976,2041,0.087,2.294
57536,1738,0.087,2.296
67600,1479,0.087,2.297
79424,1259,0.087,2.298
93312,1071,0.087,2.295
109632,912,0.087,2.297
128816,776,0.087,2.297
151344,660,0.087,2.297
177824,562,0.087,2.298
208928,478,0.087,2.300
245456,407,0.087,2.306
288400,346,0.087,2.302
338832,295,0.087,2.286
398096,251,0.088,2.273
467728,213,0.090,2.210
549536,181,0.099,2.017
645648,154,0.126,1.579
758576,131,0.163,1.216
891248,112,0.193,1.035
1047120,95,0.220,0.904
1230256,81,0.223,0.895
1445424,69,0.236,0.846
1698240,58,0.235,0.838
1995248,50,0.236,0.844
2344224,42,0.230,0.855
2754224,36,0.232,0.853
3235936,30,0.226,0.857
3801888,26,0.228,0.867
4466832,22,0.244,0.804
5248064,19,0.233,0.856
6165936,16,0.225,0.877
7244352,13,0.215,0.878
8511376,11,0.212,0.884
10000000,10,0.225,0.891
16,6250000,0.072,2.774
16,6250000,0.072,2.781
16,6250000,0.072,2.781
16,6250000,0.072,2.778
32,3125000,0.055,3.664
32,3125000,0.055,3.668
32,3125000,0.054,3.673
48,2083333,0.049,4.113
64,1562500,0.048,4.150
64,1562500,0.048,4.162
80,1250000,0.044,4.595
96,1041666,0.044,4.570
112,892857,0.043,4.663
144,694444,0.041,4.860
160,625000,0.041,4.888
192,520833,0.040,5.009
224,446428,0.039,5.127
272,367647,0.038,5.207
320,312500,0.038,5.285
384,260416,0.038,5.325
448,223214,0.037,5.350
528,189393,0.037,5.408
624,160256,0.037,5.436
736,135869,0.037,5.445
864,115740,0.036,5.503
1008,99206,0.040,4.948
1200,83333,0.036,5.522
1408,71022,0.040,4.949
1648,60679,0.055,3.643
1936,51652,0.056,3.592
2288,43706,0.055,3.649
2688,37202,0.055,3.668
3152,31725,0.054,3.719
3712,26939,0.054,3.691
4352,22977,0.056,3.557
5120,19531,0.058,3.443
6016,16622,0.057,3.509
7072,14140,0.061,3.279
8304,12042,0.059,3.385
9760,10245,0.064,3.108
11472,8716,0.063,3.162
13488,7413,0.066,3.019
15840,6313,0.082,2.449
18608,5374,0.088,2.283
21872,4572,0.089,2.254
25696,3891,0.089,2.255
30192,3312,0.088,2.261
35472,2819,0.088,2.261
41680,2399,0.088,2.262
48976,2041,0.088,2.266
57536,1738,0.088,2.266
67600,1479,0.088,2.261
79424,1259,0.089,2.258
93312,1071,0.089,2.250
109632,912,0.089,2.253
128816,776,0.089,2.251
151344,660,0.089,2.256
177824,562,0.089,2.234
208928,478,0.090,2.222
245456,407,0.092,2.175
288400,346,0.092,2.165
338832,295,0.107,1.877
398096,251,0.140,1.431
467728,213,0.176,1.131
549536,181,0.253,0.785
645648,154,0.236,0.841
758576,131,0.249,0.797
891248,112,0.265,0.752
1047120,95,0.253,0.788
1230256,81,0.267,0.745
1445424,69,0.249,0.801
1698240,58,0.273,0.721
1995248,50,0.246,0.811
2344224,42,0.270,0.730
2754224,36,0.248,0.798
3235936,30,0.246,0.789
3801888,26,0.255,0.775
4466832,22,0.246,0.799
5248064,19,0.261,0.764
6165936,16,0.253,0.780
7244352,13,0.240,0.784
8511376,11,0.243,0.772
10000000,10,0.254,0.787
16,6250000,0.067,3.004
16,6250000,0.066,3.016
16,6250000,0.067,3.003
16,6250000,0.066,3.017
32,3125000,0.050,4.006
32,3125000,0.050,3.983
32,3125000,0.050,3.972
48,2083333,0.045,4.450
64,1562500,0.044,4.504
64,1562500,0.045,4.405
80,1250000,0.044,4.591
96,1041666,0.043,4.665
112,892857,0.042,4.764
144,694444,0.040,5.058
160,625000,0.040,5.058
192,520833,0.038,5.235
224,446428,0.038,5.321
272,367647,0.037,5.397
320,312500,0.038,5.277
384,260416,0.036,5.489
448,223214,0.035,5.731
528,189393,0.034,5.859
624,160256,0.034,5.911
736,135869,0.034,5.966
864,115740,0.033,6.037
1008,99206,0.038,5.243
1200,83333,0.033,6.111
1408,71022,0.037,5.455
1648,60679,0.050,3.973
1936,51652,0.051,3.925
2288,43706,0.051,3.923
2688,37202,0.050,3.988
3152,31725,0.049,4.067
3712,26939,0.049,4.073
4352,22977,0.053,3.798
5120,19531,0.055,3.616
6016,16622,0.052,3.842
7072,14140,0.052,3.826
8304,12042,0.052,3.841
9760,10245,0.055,3.627
11472,8716,0.060,3.349
13488,7413,0.070,2.872
15840,6313,0.078,2.552
18608,5374,0.083,2.406
21872,4572,0.086,2.321
25696,3891,0.083,2.397
30192,3312,0.084,2.375
35472,2819,0.084,2.387
41680,2399,0.083,2.406
48976,2041,0.084,2.371
57536,1738,0.084,2.390
67600,1479,0.084,2.392
79424,1259,0.085,2.362
93312,1071,0.084,2.385
109632,912,0.084,2.394
128816,776,0.083,2.415
151344,660,0.083,2.418
177824,562,0.082,2.431
208928,478,0.083,2.405
245456,407,0.082,2.428
288400,346,0.083,2.405
338832,295,0.084,2.374
398096,251,0.083,2.403
467728,213,0.083,2.387
549536,181,0.083,2.384
645648,154,0.083,2.396
758576,131,0.084,2.376
891248,112,0.083,2.403
1047120,95,0.082,2.424
1230256,81,0.084,2.374
1445424,69,0.102,1.947
1698240,58,0.136,1.449
1995248,50,0.183,1.088
2344224,42,0.202,0.975
2754224,36,0.208,0.954
3235936,30,0.215,0.904
3801888,26,0.212,0.931
4466832,22,0.210,0.937
5248064,19,0.214,0.931
6165936,16,0.208,0.949
7244352,13,0.199,0.945
8511376,11,0.209,0.897
10000000,10,0.223,0.897
16,6250000,0.071,2.800
16,6250000,0.071,2.802
16,6250000,0.071,2.802
16,6250000,0.071,2.801
32,3125000,0.054,3.697
32,3125000,0.054,3.695
32,3125000,0.054,3.698
48,2083333,0.048,4.142
64,1562500,0.048,4.183
64,1562500,0.048,4.184
80,1250000,0.045,4.424
96,1041666,0.043,4.604
112,892857,0.042,4.724
144,694444,0.041,4.907
160,625000,0.041,4.937
192,520833,0.040,5.061
224,446428,0.039,5.165
272,367647,0.038,5.283
320,312500,0.037,5.343
384,260416,0.037,5.404
448,223214,0.037,5.412
528,189393,0.036,5.493
624,160256,0.036,5.514
736,135869,0.036,5.489
864,115740,0.036,5.586
1008,99206,0.040,5.046
1200,83333,0.035,5.645
1408,71022,0.039,5.071
1648,60679,0.054,3.692
1936,51652,0.055,3.624
2288,43706,0.054,3.698
2688,37202,0.053,3.741
3152,31725,0.053,3.764
3712,26939,0.053,3.755
4352,22977,0.055,3.667
5120,19531,0.057,3.539
6016,16622,0.053,3.763
7072,14140,0.053,3.743
8304,12042,0.053,3.761
9760,10245,0.055,3.621
11472,8716,0.059,3.397
13488,7413,0.071,2.836
15840,6313,0.077,2.589
18608,5374,0.083,2.413
21872,4572,0.085,2.367
25696,3891,0.087,2.301
30192,3312,0.087,2.299
35472,2819,0.087,2.296
41680,2399,0.087,2.299
48976,2041,0.086,2.313
57536,1738,0.086,2.315
67600,1479,0.086,2.315
79424,1259,0.086,2.314
93312,1071,0.086,2.315
109632,912,0.086,2.317
128816,776,0.086,2.315
151344,660,0.086,2.319
177824,562,0.086,2.319
208928,478,0.086,2.320
245456,407,0.086,2.322
288400,346,0.086,2.321
338832,295,0.086,2.319
398096,251,0.086,2.319
467728,213,0.086,2.317
549536,181,0.086,2.321
645648,154,0.086,2.317
758576,131,0.086,2.318
891248,112,0.086,2.313
1047120,95,0.086,2.317
1230256,81,0.089,2.236
1445424,69,0.120,1.662
1698240,58,0.173,1.140
1995248,50,0.188,1.062
2344224,42,0.195,1.008
2754224,36,0.201,0.987
3235936,30,0.204,0.953
3801888,26,0.209,0.945
4466832,22,0.203,0.969
5248064,19,0.206,0.968
6165936,16,0.206,0.960
7244352,13,0.196,0.959
8511376,11,0.203,0.922
10000000,10,0.207,0.967
16,6250000,0.069,2.900
16,6250000,0.068,2.927
16,6250000,0.069,2.881
16,6250000,0.069,2.918
32,3125000,0.052,3.847
32,3125000,0.052,3.864
32,3125000,0.052,3.852
48,2083333,0.047,4.289
64,1562500,0.046,4.350
64,1562500,0.046,4.349
80,1250000,0.043,4.627
96,1041666,0.041,4.822
112,892857,0.040,4.951
144,694444,0.039,5.120
160,625000,0.039,5.121
192,520833,0.038,5.323
224,446428,0.037,5.433
272,367647,0.036,5.536
320,312500,0.036,5.482
384,260416,0.037,5.420
448,223214,0.036,5.579
528,189393,0.036,5.483
624,160256,0.036,5.528
736,135869,0.035,5.753
864,115740,0.034,5.836
1008,99206,0.038,5.296
1200,83333,0.034,5.883
